10823,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10823,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10823,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10823,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10823,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10823,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10823,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10823,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10823,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10823,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10823,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10823,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10824,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10824,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10824,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10824,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10824,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10824,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10824,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10824,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10824,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10824,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10824,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10824,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10824,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10824,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10824,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10824,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10824,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10824,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10824,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10824,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10825,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10825,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10825,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10825,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10825,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10825,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10825,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10825,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10825,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10825,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10825,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10825,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10825,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10825,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10825,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10825,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10825,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10825,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10825,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10825,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10826,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10826,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10826,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10826,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10826,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10826,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10826,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10826,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10826,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10826,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10826,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10826,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10826,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10826,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10826,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10826,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10826,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10826,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10826,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10826,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10827,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10827,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
